,Date,Open*,High,Low,Close**,Volume,Market Cap,Close Percent Change
37,"Jan 05, 2019",2.57,2.71,2.02,2.32,"2,775,637","22,692,962",0.013100436681222627
38,"Jan 04, 2019",2.23,2.68,2.19,2.57,"3,035,341","25,151,319",0.10775862068965525
39,"Jan 03, 2019",2.14,2.32,1.95,2.22,"2,271,328","21,691,374",-0.1361867704280154
40,"Jan 02, 2019",2.07,2.39,1.89,2.12,"1,799,547","20,769,157",-0.04504504504504503
41,"Jan 01, 2019",2.12,3.24,1.8,2.06,"1,795,962","20,113,147",-0.028301886792452824
42,"Dec 31, 2018",1.85,3.83,1.72,2.17,"1,917,244","21,213,328",0.05339805825242716
43,"Dec 30, 2018",1.83,1.91,1.77,1.83,"1,674,055","17,904,331",-0.15668202764976957
44,"Dec 29, 2018",1.82,2.0,1.71,1.85,"1,635,919","18,076,690",0.010928961748633892
45,"Dec 28, 2018",1.55,1.87,1.52,1.81,"1,642,301","17,666,300",-0.021621621621621623
46,"Dec 27, 2018",1.75,1.77,1.5,1.55,"1,596,176","15,115,454",-0.14364640883977897
47,"Dec 26, 2018",1.6,1.81,1.6,1.75,"1,765,950","17,156,038",0.12903225806451601
48,"Dec 25, 2018",1.92,1.92,1.53,1.6,"1,447,448","15,691,202",-0.08571428571428563
49,"Dec 24, 2018",1.85,2.13,1.77,1.9,"1,963,870","18,561,774",0.18749999999999978
50,"Dec 23, 2018",1.68,1.93,1.59,1.84,"2,092,360","18,035,643",-0.03157894736842093
51,"Dec 22, 2018",1.58,1.69,1.51,1.68,"1,986,337","16,404,448",-0.08695652173913049
52,"Dec 21, 2018",1.68,1.72,1.53,1.59,"1,749,411","15,497,289",-0.05357142857142849
53,"Dec 20, 2018",1.44,1.73,1.42,1.68,"1,884,036","16,437,771",0.05660377358490565
54,"Dec 19, 2018",1.44,1.54,1.38,1.43,"1,631,332","13,956,672",-0.14880952380952384
55,"Dec 18, 2018",1.34,1.44,1.27,1.42,"1,595,420","13,902,342",-0.006993006993006978
56,"Dec 17, 2018",1.04,1.4,1.02,1.33,"1,530,575","12,970,605",-0.06338028169014076
57,"Dec 16, 2018",1.23,1.35,1.03,1.04,"1,203,475","10,214,585",-0.21804511278195493
58,"Dec 15, 2018",1.16,1.24,1.02,1.23,"1,394,965","11,980,768",0.1826923076923077
59,"Dec 14, 2018",1.1,1.25,1.02,1.16,"1,250,408","11,340,949",-0.056910569105691144
60,"Dec 13, 2018",1.28,1.37,1.07,1.1,"811,394","10,775,015",-0.051724137931034364
61,"Dec 12, 2018",1.21,1.29,1.03,1.29,"858,207","12,574,296",0.17272727272727262
62,"Dec 11, 2018",1.37,1.37,1.21,1.22,"664,223","11,879,932",-0.054263565891472965
63,"Dec 10, 2018",1.49,1.52,1.11,1.36,"723,962","13,335,759",0.11475409836065587
64,"Dec 09, 2018",1.48,1.58,1.42,1.47,"809,189","14,328,343",0.0808823529411764
65,"Dec 08, 2018",1.5,1.54,1.39,1.48,"1,058,839","14,483,116",0.006802721088435382
66,"Dec 07, 2018",1.49,1.55,1.29,1.5,"1,315,804","14,690,369",0.013513513513513598
67,"Dec 06, 2018",1.5,1.6,1.45,1.49,"691,581","14,610,377",-0.00666666666666671
68,"Dec 05, 2018",1.38,1.6,1.34,1.5,"418,518","14,677,587",0.006711409395973256
69,"Dec 04, 2018",1.21,1.41,1.2,1.38,"635,269","13,466,128",-0.08000000000000007
70,"Dec 03, 2018",1.3,1.37,1.14,1.21,"573,334","11,827,920",-0.12318840579710144
71,"Dec 02, 2018",1.25,1.33,1.23,1.3,"676,875","12,728,022",0.07438016528925617
72,"Dec 01, 2018",1.18,1.3,1.17,1.25,"661,945","12,245,526",-0.03846153846153855
73,"Nov 30, 2018",1.2,1.24,1.15,1.18,"630,675","11,507,150",-0.05600000000000005
74,"Nov 29, 2018",1.23,1.25,1.18,1.2,"641,183","11,742,821",0.016949152542372836
75,"Nov 28, 2018",1.09,1.27,1.09,1.23,"740,787","12,007,326",0.025000000000000133
76,"Nov 27, 2018",1.23,1.23,0.998558,1.09,"668,123","10,666,867",-0.11382113821138207
77,"Nov 26, 2018",1.05,1.4,0.9588629999999999,1.23,"542,198","12,065,891",0.12844036697247696
78,"Nov 25, 2018",0.9810620000000001,1.09,0.783883,1.06,"586,175","10,320,459",-0.1382113821138211
79,"Nov 24, 2018",1.29,1.43,0.6855180000000001,0.982032,"585,680","9,601,558",-0.07355471698113214
80,"Nov 23, 2018",1.29,1.43,1.24,1.29,"612,174","12,594,742",0.3136028153868713
81,"Nov 22, 2018",1.41,1.41,1.3,1.3,"571,603","12,697,696",0.007751937984496138
82,"Nov 21, 2018",1.29,1.42,1.21,1.41,"432,665","13,830,096",0.08461538461538454
83,"Nov 20, 2018",1.76,1.81,1.19,1.28,"522,521","12,527,572",-0.0921985815602836
84,"Nov 19, 2018",2.19,2.19,1.73,1.77,"537,685","17,266,990",0.3828125
85,"Nov 18, 2018",2.14,2.21,2.14,2.19,"491,868","21,375,482",0.23728813559322037
86,"Nov 17, 2018",2.16,2.2,2.12,2.14,"474,393","20,891,802",-0.022831050228310446
87,"Nov 16, 2018",2.2,2.2,2.13,2.15,"514,428","21,055,180",0.004672897196261516
88,"Nov 15, 2018",2.23,2.26,2.04,2.2,"513,218","21,488,018",0.023255813953488413
89,"Nov 14, 2018",2.84,2.84,2.13,2.22,"557,920","21,752,883",0.009090909090909038
90,"Nov 13, 2018",2.56,2.85,2.53,2.85,"385,064","27,822,005",0.28378378378378377
91,"Nov 12, 2018",2.49,2.7,2.46,2.56,"625,401","24,997,557",-0.10175438596491226
92,"Nov 11, 2018",2.51,2.52,2.41,2.49,"711,114","24,321,754",-0.02734374999999989
93,"Nov 10, 2018",2.22,2.78,2.19,2.51,"758,270","24,549,759",0.008032128514056103
94,"Nov 09, 2018",2.47,2.48,2.04,2.22,"794,656","21,673,981",-0.11553784860557759
95,"Nov 08, 2018",2.73,2.73,2.4,2.47,"792,635","24,187,415",0.11261261261261257
96,"Nov 07, 2018",2.74,2.8,2.7,2.73,"581,311","26,706,911",0.10526315789473673
97,"Nov 06, 2018",2.98,2.98,2.71,2.75,"730,976","26,595,353",0.0073260073260073
98,"Nov 05, 2018",3.12,3.14,2.75,2.89,"629,040","28,248,390",0.050909090909091015
99,"Nov 04, 2018",3.11,3.17,2.95,3.12,"716,258","30,503,705",0.07958477508650508
100,"Nov 03, 2018",2.86,3.25,2.86,3.11,"723,017","30,439,957",-0.0032051282051283048
101,"Nov 02, 2018",2.81,2.95,2.72,2.86,"624,182","27,959,570",-0.08038585209003213
102,"Nov 01, 2018",2.93,3.47,2.73,2.81,"512,878","27,522,137",-0.01748251748251739
103,"Oct 31, 2018",2.87,3.14,2.76,2.93,"408,009","28,609,268",0.04270462633451966
104,"Oct 30, 2018",2.9,3.14,2.81,2.87,"400,184","28,021,460",-0.020477815699658675
105,"Oct 29, 2018",3.21,3.47,2.57,2.9,"900,809","28,369,823",0.010452961672473782
106,"Oct 28, 2018",3.24,3.66,3.18,3.21,"1,316,970","31,414,943",0.10689655172413803
107,"Oct 27, 2018",3.17,4.38,2.76,3.24,"1,509,660","31,691,541",0.009345794392523477
108,"Oct 26, 2018",2.49,3.92,2.4,3.17,"1,284,050","30,976,434",-0.021604938271605034
109,"Oct 25, 2018",2.03,2.63,2.03,2.49,"1,138,020","24,311,879",-0.2145110410094636
110,"Oct 24, 2018",1.29,5.3,1.2,2.03,"735,165","19,804,671",-0.18473895582329336
111,"Oct 23, 2018",2.21,2.25,1.11,1.19,"645,151","11,668,740",-0.4137931034482758
112,"Oct 22, 2018",1.81,2.3,1.74,2.24,"505,745","21,936,011",0.8823529411764708
113,"Oct 21, 2018",1.67,1.83,1.64,1.81,"154,961","17,649,768",-0.1919642857142858
114,"Oct 20, 2018",1.35,1.74,1.33,1.67,"148,400","16,287,995",-0.07734806629834257
115,"Oct 19, 2018",1.24,1.36,1.23,1.35,"98,532","13,239,942",-0.19161676646706582
116,"Oct 18, 2018",1.27,1.31,1.24,1.24,"33,966","12,156,135",-0.0814814814814816
117,"Oct 17, 2018",1.3,1.32,1.24,1.27,"43,831","12,404,184",0.024193548387096753
118,"Oct 16, 2018",1.28,1.3,1.26,1.3,"92,200","12,672,960",0.023622047244094446
119,"Oct 15, 2018",1.19,1.34,1.16,1.28,"156,874","12,471,255",-0.015384615384615441
120,"Oct 14, 2018",1.08,1.22,0.951556,1.19,"199,311","11,650,261",-0.07031250000000011
121,"Oct 13, 2018",1.04,1.11,1.02,1.09,"61,203","10,611,723",-0.08403361344537807
122,"Oct 12, 2018",1.09,1.13,0.96235,1.03,"59,967","10,093,627",-0.05504587155963303
123,"Oct 11, 2018",1.22,1.22,1.09,1.09,"72,463","10,643,206",0.058252427184465994
124,"Oct 10, 2018",1.33,1.34,1.2,1.22,"89,468","11,939,276",0.11926605504587151
125,"Oct 09, 2018",1.34,1.39,1.27,1.34,"132,488","13,100,127",0.09836065573770503
126,"Oct 08, 2018",1.13,1.38,1.13,1.34,"196,080","13,135,716",0.0
127,"Oct 07, 2018",1.2,1.3,0.9646790000000001,1.13,"189,366","11,076,239",-0.15671641791044788
128,"Oct 06, 2018",0.9008430000000001,1.31,0.7605890000000001,1.1,"178,485","10,749,680",-0.0265486725663715
129,"Oct 05, 2018",0.8489049999999999,1.0,0.774518,0.8858450000000001,"122,218","8,661,115",-0.1946863636363636
130,"Oct 04, 2018",0.8370690000000001,0.976183,0.729064,0.8567540000000001,"139,501","8,376,686",-0.03283983089592424
131,"Oct 03, 2018",1.08,1.12,0.737737,0.8438549999999999,"139,266","8,250,569",-0.015055663586047152
132,"Oct 02, 2018",1.12,1.19,1.01,1.09,"194,941","10,621,305",0.2916911080695146
133,"Oct 01, 2018",1.15,1.2,1.06,1.11,"167,808","10,880,890",0.01834862385321112
134,"Sep 30, 2018",1.22,1.31,0.9470290000000001,1.15,"174,676","11,264,158",0.03603603603603589
135,"Sep 29, 2018",1.27,1.29,1.05,1.22,"242,678",-,0.0608695652173914
136,"Sep 28, 2018",1.29,1.35,1.21,1.28,"191,788",-,0.049180327868852514
137,"Sep 27, 2018",1.22,1.36,1.14,1.3,"193,857",-,0.015625
138,"Sep 26, 2018",1.35,1.35,1.19,1.21,"240,276",-,-0.06923076923076932
139,"Sep 25, 2018",1.4,1.4,1.25,1.35,"162,772",-,0.11570247933884303
140,"Sep 24, 2018",1.51,1.52,1.31,1.38,"231,671",-,0.022222222222222143
141,"Sep 23, 2018",1.53,1.56,1.47,1.51,"249,628",-,0.09420289855072483
142,"Sep 22, 2018",1.62,1.63,1.39,1.53,"295,127",-,0.013245033112582849
143,"Sep 21, 2018",1.43,1.61,1.33,1.61,"352,113",-,0.05228758169934644
144,"Sep 20, 2018",1.39,1.47,1.27,1.43,"256,309",-,-0.11180124223602494
145,"Sep 19, 2018",1.25,1.55,1.12,1.39,"365,030",-,-0.027972027972028024
146,"Sep 18, 2018",1.03,2.4,0.995866,1.25,"375,414",-,-0.10071942446043158
147,"Sep 17, 2018",0.804458,3.98,0.801829,0.984448,"500,986",-,-0.2124416
148,"Sep 16, 2018",0.5667270000000001,0.886764,0.5358689999999999,0.801238,"402,411",-,-0.18610429397997663
149,"Sep 15, 2018",0.6404270000000001,0.748552,0.48831499999999994,0.583318,"253,814",-,-0.2719791123236791
150,"Sep 14, 2018",0.8213389999999999,0.8644719999999999,0.601793,0.654229,"304,311",-,0.12156490970619793
151,"Sep 13, 2018",0.69463,0.835884,0.69463,0.8297370000000001,"270,820",-,0.2682669218270668
152,"Sep 12, 2018",0.703132,0.7325050000000001,0.646189,0.6951649999999999,"309,060",-,-0.1621863313314944
153,"Sep 11, 2018",0.8261149999999999,0.853485,0.664925,0.7046100000000001,"384,268",-,0.013586702437551113
154,"Sep 10, 2018",0.727866,0.883426,0.44675600000000004,0.82125,"443,005",-,0.1655383829352408
155,"Sep 09, 2018",0.9178940000000001,1.11,0.69358,0.7248859999999999,"1,330,980",-,-0.11733820395738215
156,"Sep 08, 2018",0.705129,1.28,0.690555,0.928261,"2,786,320",-,0.28056135723410325
157,"Sep 07, 2018",0.699612,0.717388,0.664325,0.704911,"1,971,380",-,-0.24061120740826125
158,"Sep 06, 2018",0.526374,0.701095,0.39986700000000003,0.697056,"2,131,190",-,-0.0111432507082454
159,"Sep 05, 2018",0.611664,0.790892,0.430324,0.525293,"1,458,730",-,-0.24641205297709223
160,"Sep 04, 2018",0.44313800000000003,0.943284,0.439997,0.611745,"201,877",-,0.16457862564321246
161,"Sep 03, 2018",0.438138,0.553126,0.40691700000000003,0.49167299999999997,"67,615",-,-0.19627786087340315
162,"Sep 02, 2018",0.39696,0.437812,0.355996,0.437812,"30,231",-,-0.10954638550418672
163,"Sep 01, 2018",0.39557600000000004,0.401472,0.293732,0.39691,"8,920",-,-0.0934236612975432
164,"Aug 31, 2018",0.39427,0.406362,0.358995,0.395515,"5,904",-,-0.003514650676475717
165,"Aug 30, 2018",0.31927,0.41057899999999997,0.312535,0.39414699999999997,"26,944",-,-0.0034587815885618323
166,"Aug 29, 2018",0.323942,0.365044,0.316481,0.319075,"11,150",-,-0.190467008501904
167,"Aug 28, 2018",0.275059,0.40812600000000004,0.254783,0.362693,"55,080",-,0.13670140249157714
168,"Aug 27, 2018",0.247741,0.273935,0.24165100000000003,0.273935,"6,336",-,-0.24471936320800236
169,"Aug 26, 2018",0.250388,0.250388,0.20950300000000002,0.247299,"7,155",-,-0.09723474546881561
170,"Aug 25, 2018",0.219769,0.251577,0.19952899999999998,0.25038299999999997,"5,665",-,0.012470733808062295
171,"Aug 24, 2018",0.217744,0.232814,0.18062999999999999,0.220081,"20,684",-,-0.12102259338693111
172,"Aug 23, 2018",0.21747600000000003,0.24725999999999998,0.163629,0.21764899999999998,"24,703",-,-0.01105047686987981
173,"Aug 22, 2018",0.233037,0.264872,0.212525,0.216914,"5,295",-,-0.003376996907865304
174,"Aug 21, 2018",0.256892,0.26110300000000003,0.22753600000000002,0.233094,"8,266",-,0.07459177369833214
175,"Aug 20, 2018",0.285875,0.287041,0.25034,0.258114,"2,791",-,0.10733867023604216
176,"Aug 19, 2018",0.266412,0.29129099999999997,0.262306,0.285837,"4,260",-,0.1074060298937678
177,"Aug 18, 2018",0.301056,0.304596,0.258004,0.266181,"2,518",-,-0.06876646480336701
178,"Aug 17, 2018",0.238919,0.29998,0.238819,0.299858,"8,290",-,0.12651917304390636
179,"Aug 16, 2018",0.26526700000000003,0.279015,0.237416,0.238513,"1,316",-,-0.20458016794616118
180,"Aug 15, 2018",0.237529,0.263004,0.23111199999999998,0.24409499999999998,"2,465",-,0.02340333650576687
181,"Aug 14, 2018",0.244754,0.277835,0.209267,0.23573899999999998,"6,582",-,-0.03423257338331387
182,"Aug 13, 2018",0.248117,0.377971,0.231567,0.23236700000000002,"8,082",-,-0.01430395479746649
183,"Aug 12, 2018",0.269138,0.28365100000000004,0.247394,0.247569,"2,713",-,0.0654223706464343
184,"Aug 11, 2018",0.252366,0.317077,0.238693,0.270309,"5,321",-,0.09185318032548495
185,"Aug 10, 2018",0.287844,0.331816,0.252193,0.252197,"30,951",-,-0.06700479821241623
