,,Date,Open*,High,Low,Close**,Volume,Market Cap
314,,"Apr 06, 2018",1.01,1.02,0.996298,1.01,"867,908","9,666,984"
315,,"Apr 05, 2018",1.00,1.02,0.990475,1.01,"1,245,700","9,667,367"
316,,"Apr 04, 2018",1.00,1.02,0.992784,1.00,"1,664,350","9,605,709"
317,,"Apr 03, 2018",0.998044,1.01,0.989415,1.00,"1,527,120","9,491,073"
318,,"Apr 02, 2018",1.01,1.01,0.991269,0.997387,"1,017,440","9,449,359"
319,,"Apr 01, 2018",1.00,1.02,0.992281,1.01,"2,178,630","9,533,423"
320,,"Mar 31, 2018",1.00,1.01,0.993513,1.00,"1,613,600","9,478,473"
321,,"Mar 30, 2018",1.01,1.02,0.986757,0.994400,"3,017,020","9,421,060"
322,,"Mar 29, 2018",1.00,1.01,0.978259,1.01,"2,985,780","7,989,885"
323,,"Mar 28, 2018",0.992560,1.02,0.986810,1.00,"951,963","7,926,175"
324,,"Mar 27, 2018",0.998520,1.02,0.989418,0.999424,"2,200,920","7,919,550"
325,,"Mar 26, 2018",0.994993,1.01,0.982498,1.00,"2,587,900","7,931,801"
326,,"Mar 25, 2018",0.990601,1.01,0.987590,0.995833,"825,428","7,891,095"
327,,"Mar 24, 2018",1.00,1.01,0.987376,0.998900,"967,029","7,915,398"
