,,Date,Open*,High,Low,Close**,Volume,Market Cap
0,,Date,Open*,High,Low,Close**,Volume,Market Cap
291,,"Apr 29, 2018",0.072663,0.073044,0.067725,0.070492,"70,503,400","1,052,950,906"
292,,"Apr 28, 2018",0.067649,0.073080,0.067649,0.072482,"70,320,896","1,082,380,584"
293,,"Apr 27, 2018",0.070395,0.074507,0.067597,0.067597,"135,394,000","1,009,161,791"
294,,"Apr 26, 2018",0.062020,0.071325,0.060222,0.070743,"150,792,992","1,055,844,501"
295,,"Apr 25, 2018",0.068695,0.068794,0.058894,0.061044,"121,052,000","910,838,882"
296,,"Apr 24, 2018",0.068792,0.069754,0.066705,0.068623,"129,563,000","1,023,648,087"
297,,"Apr 23, 2018",0.068311,0.070098,0.068208,0.068823,"53,435,700","1,026,344,848"
298,,"Apr 22, 2018",0.068257,0.072568,0.066999,0.068507,"70,515,904","1,021,354,954"
299,,"Apr 21, 2018",0.069287,0.072222,0.065468,0.068577,"97,885,800","1,022,113,812"
300,,"Apr 20, 2018",0.072490,0.073874,0.067336,0.069369,"157,170,000","1,033,644,734"
301,,"Apr 19, 2018",0.065500,0.076174,0.060343,0.073157,"429,110,016","1,089,783,230"
302,,"Apr 18, 2018",0.071280,0.078160,0.063913,0.064996,"324,102,016","967,948,847"
303,,"Apr 17, 2018",0.092902,0.115966,0.069364,0.073001,"1,358,310,016","1,086,871,776"
304,,"Apr 16, 2018",0.090570,0.097851,0.079468,0.094058,"243,408,992","1,400,001,084"
305,,"Apr 15, 2018",0.086678,0.094045,0.085679,0.090828,"131,901,000","1,351,550,246"
306,,"Apr 14, 2018",0.091795,0.097612,0.082488,0.086951,"143,996,992","1,293,509,137"
307,,"Apr 13, 2018",0.090000,0.100342,0.088386,0.091562,"157,946,000","1,361,727,478"
308,,"Apr 12, 2018",0.083121,0.094467,0.080839,0.090361,"180,372,000","1,343,492,304"
309,,"Apr 11, 2018",0.083573,0.086088,0.079150,0.082343,"156,412,000","1,223,957,621"
310,,"Apr 10, 2018",0.077388,0.090610,0.075940,0.084130,"445,879,008","1,250,173,967"
311,,"Apr 09, 2018",0.067728,0.078112,0.066787,0.078112,"193,835,008","1,160,423,158"
312,,"Apr 08, 2018",0.064303,0.068644,0.061784,0.067757,"64,043,900","1,006,316,907"
313,,"Apr 07, 2018",0.058715,0.067753,0.058466,0.064449,"120,038,000","956,928,956"
314,,"Apr 06, 2018",0.054386,0.059661,0.052576,0.058483,"75,422,496","868,099,827"
315,,"Apr 05, 2018",0.057311,0.062879,0.050125,0.054932,"174,590,000","814,388,505"
316,,"Apr 04, 2018",0.070133,0.071391,0.056322,0.056866,"175,828,992","841,569,688"
317,,"Apr 03, 2018",0.047869,0.076481,0.047869,0.071145,"352,601,984","1,052,330,843"
318,,"Apr 02, 2018",0.043885,0.048372,0.042516,0.047822,"46,758,500","707,156,671"
319,,"Apr 01, 2018",0.038902,0.046525,0.038005,0.043729,"71,479,296","646,454,482"
320,,"Mar 31, 2018",0.035998,0.040617,0.035941,0.038975,"26,716,800","576,007,404"
321,,"Mar 30, 2018",0.036743,0.037954,0.033958,0.035945,"15,139,700","531,086,902"
322,,"Mar 29, 2018",0.042066,0.042516,0.036156,0.036915,"37,122,800","545,264,133"
323,,"Mar 28, 2018",0.039952,0.043453,0.039237,0.041806,"29,638,700","617,344,898"
324,,"Mar 27, 2018",0.045505,0.054977,0.039841,0.039978,"180,360,992","590,191,878"
325,,"Mar 26, 2018",0.040831,0.046922,0.035033,0.044531,"65,555,900","657,220,669"
326,,"Mar 25, 2018",0.044403,0.044403,0.039587,0.040702,"31,131,800","600,546,815"
327,,"Mar 24, 2018",0.038876,0.048593,0.038624,0.044792,"77,655,800","660,704,142"
