,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD),Close Percent Change
1613,2018-08-31,6982.22483475,7075.41691134,6915.93477952,7046.78303475,70521.08770606,496946804.439226,0.008704224570592611
1612,2018-08-30,7050.26748358,7068.23231015,6740.64775296,6985.97553485,78249.43638513,546648648.2025392,-0.007680387204724749
1611,2018-08-29,7083.94041164,7126.16688213,6960.89645268,7040.04581263,66971.51914616,471482562.9303947,-0.0062775187566721504
1610,2018-08-28,6895.96202261,7132.6258675,6876.94124233,7084.51901362,89602.39802432,634789892.4690626,0.02637424518540388
1609,2018-08-27,6727.99365712,6902.47153692,6656.81489204,6902.47153692,71813.89366516,495693356.97888964,0.025716855403548292
1608,2018-08-26,6756.99963702,6780.64308851,6591.38842031,6729.41221601,53924.786115999996,362882114.4347428,-0.002786208583058003
1607,2018-08-25,6676.75329602,6772.24564592,6670.99550873,6748.21414819,55600.30537378,375202767.3671435,0.008203157603548616
1606,2018-08-24,6530.73845249,6704.01369874,6491.51352373,6693.30788869,74169.32672258,496438139.651226,0.024904455224562968
1605,2018-08-23,6374.52358651,6541.8725479999985,6363.43837251,6530.66522891,70836.37552153,462608654.5606769,0.02525271981774724
1604,2018-08-22,6482.72834231,6782.33704277,6309.38619177,6369.81019672,144008.65307829,917307786.7945863,-0.01607136249781327
1603,2018-08-21,6301.20550076,6498.23612391,6300.84812577,6473.85384868,82062.13766651,531258285.7629287,0.02588307816558455
1602,2018-08-20,6475.57517132,6518.90809433,6293.0986865,6310.51821252,87729.33883946,553617590.5184691,-0.027417157317300437
1601,2018-08-19,6411.55896135,6516.80520259,6359.15394415,6488.41202577,62556.14681669999,405890055.29144037,0.010902164698810113
1600,2018-08-18,6584.85906364,6611.16315568,6346.90695975,6418.43716667,70541.89081244,452768693.79766536,-0.024397504725272582
1599,2018-08-17,6326.10552879,6578.94705862,6309.80636167,6578.94705862,89991.35711931,592048374.2216556,0.04054222596301549
1598,2018-08-16,6280.55003088,6477.56823438,6237.41999972,6322.61420485,89470.88758487,565689904.7648758,0.00549740500749185
1597,2018-08-15,6198.0630783999995,6595.48706985,6198.0630783999995,6288.04626781,160549.79862144,1009544562.0197904,0.013841274598912046
1596,2018-08-14,6272.69904802,6272.69904802,5934.43231701,6202.19991566,149112.27506255,924824139.8174758,-0.011565000600398
1595,2018-08-13,6323.31344911,6496.22723183,6188.65787617,6274.7676068,100260.16737717,629109250.5106572,-0.008730905905264708
1594,2018-08-12,6253.02815108,6429.06298347,6199.08724347,6330.03454277,76427.66222429,483789741.9031479,0.008729794465922147
