,Date,Open*,High,Low,Close**,Volume,Market Cap,Close Percent Change
253,"Jun 06, 2018",0.544410,0.558973,0.521765,0.542971,"15,333,800","310,619,615",0.046545828819903434
254,"Jun 05, 2018",0.504289,0.551675,0.485237,0.544615,"12,314,700","311,560,105",0.0030277860143543833
255,"Jun 04, 2018",0.550941,0.552463,0.498355,0.504663,"11,421,600","288,704,603",-0.07335824389706491
256,"Jun 03, 2018",0.521306,0.568234,0.520200,0.553617,"14,616,500","316,709,916",0.0970033467878566
257,"Jun 02, 2018",0.502322,0.533055,0.501887,0.521057,"13,914,900","298,083,185",-0.05881322285984725
258,"Jun 01, 2018",0.517919,0.540715,0.494246,0.502484,"14,305,700","287,458,054",-0.035644852674467375
259,"May 31, 2018",0.476683,0.538386,0.471383,0.517685,"15,814,700","296,154,151",0.03025170950716838
260,"May 30, 2018",0.483059,0.496137,0.468975,0.476337,"16,650,500","272,500,034",-0.0798709640032067
261,"May 29, 2018",0.449752,0.494388,0.442101,0.482321,"15,870,000","275,923,325",0.012562534508131717
262,"May 28, 2018",0.495747,0.499733,0.449002,0.449859,"7,920,990","257,352,657",-0.0673037251125288
263,"May 27, 2018",0.500317,0.504691,0.490686,0.496113,"6,771,920","283,813,370",0.10281888325008515
264,"May 26, 2018",0.494404,0.519321,0.485935,0.502692,"7,965,760","287,577,045",0.013261091727086338
265,"May 25, 2018",0.518122,0.519414,0.489296,0.495347,"13,546,900","283,375,161",-0.014611332585360404
266,"May 24, 2018",0.493141,0.521333,0.468045,0.516759,"19,488,500","295,624,411",0.0432262636091465
267,"May 23, 2018",0.569400,0.570482,0.472935,0.495103,"21,897,400","283,235,575",-0.04190734946077379
268,"May 22, 2018",0.635134,0.636754,0.570493,0.570493,"19,555,000","326,364,237",0.15227134555839905
269,"May 21, 2018",0.668517,0.670940,0.625608,0.636021,"32,056,900","363,851,105",0.11486205790430382
270,"May 20, 2018",0.631716,0.678733,0.625401,0.668597,"25,886,200","382,486,989",0.051218434611435715
271,"May 19, 2018",0.641460,0.652271,0.628213,0.630295,"24,017,000","360,575,409",-0.05728712512918854
272,"May 18, 2018",0.653188,0.682019,0.637482,0.641780,"28,854,200","367,145,680",0.018221626381297762
273,"May 17, 2018",0.655913,0.679050,0.608162,0.651298,"26,904,200","372,590,680",0.014830627317772294
274,"May 16, 2018",0.706104,0.733494,0.638040,0.655667,"53,161,000","375,090,072",0.006708142816345353
275,"May 15, 2018",0.654509,0.705083,0.644850,0.705083,"25,145,500","403,359,683",0.07536752650354517
276,"May 14, 2018",0.684654,0.684654,0.624131,0.654747,"14,219,500","374,563,764",-0.07139017675933179
277,"May 13, 2018",0.630940,0.695000,0.616323,0.683685,"11,404,400","391,118,442",0.044197224271359525
278,"May 12, 2018",0.645409,0.660286,0.550969,0.632905,"15,549,800","362,068,522",-0.07427397120018708
279,"May 11, 2018",0.756390,0.756390,0.614680,0.647942,"18,339,900","370,670,800",0.02375869996286961
280,"May 10, 2018",0.816718,0.822746,0.756908,0.756908,"19,356,500","433,007,420",0.16817245988066842
281,"May 09, 2018",0.852227,0.854323,0.787752,0.817091,"21,256,100","467,436,552",0.0795116447441433
282,"May 08, 2018",0.844409,0.880589,0.808460,0.854302,"20,525,000","488,723,999",0.04554082715389107
283,"May 07, 2018",0.861672,0.864932,0.796397,0.843582,"19,879,500","482,591,366",-0.012548255769037286
284,"May 06, 2018",0.935425,0.941144,0.818708,0.863350,"26,013,300","493,900,125",0.02343340659236448
285,"May 05, 2018",0.911144,0.953778,0.898932,0.934740,"29,910,200","534,740,491",0.08268952336827473
286,"May 04, 2018",0.908250,0.942474,0.876362,0.911972,"27,693,400","521,715,509",-0.024357575368551765
287,"May 03, 2018",0.950010,0.992985,0.908188,0.908493,"21,642,200","519,725,264",-0.0038148101038188997
288,"May 02, 2018",0.945228,0.951775,0.915305,0.948501,"22,035,300","542,612,802",0.04403776363714429
289,"May 01, 2018",0.929455,0.967196,0.867648,0.945355,"28,863,300","540,813,057",-0.003316812528400215
290,"Apr 30, 2018",1.01,1.11,0.909904,0.924452,"40,289,900","528,854,993",-0.022111270369332026
291,"Apr 29, 2018",0.838465,1.04,0.838465,1.01,"52,158,200","577,731,856",0.09253914751658265
292,"Apr 28, 2018",0.747868,0.861430,0.746059,0.839786,"28,770,300","480,419,773",-0.16852871287128712
293,"Apr 27, 2018",0.789622,0.797406,0.753274,0.753895,"20,485,800","431,283,761",-0.1022772468224048
294,"Apr 26, 2018",0.712458,0.791376,0.690261,0.789756,"20,180,200","451,798,908",0.047567632097307966
295,"Apr 25, 2018",0.845005,0.845005,0.679240,0.712370,"25,241,100","407,528,386",-0.09798722643449376
296,"Apr 24, 2018",0.799242,0.851470,0.798254,0.851470,"25,588,500","487,103,886",0.19526369723598713
297,"Apr 23, 2018",0.745179,0.807780,0.742206,0.800409,"25,885,800","457,893,213",-0.05996805524563409
298,"Apr 22, 2018",0.735396,0.777193,0.723804,0.748965,"22,302,900","428,463,436",-0.06427214086798128
299,"Apr 21, 2018",0.809318,0.813055,0.704623,0.738085,"29,582,900","422,239,270",-0.014526713531339941
300,"Apr 20, 2018",0.746106,0.812754,0.746106,0.807661,"30,520,100","462,041,894",0.09426556561913602
301,"Apr 19, 2018",0.676261,0.759489,0.670938,0.745103,"22,194,400","426,254,086",-0.0774557642377186
302,"Apr 18, 2018",0.630325,0.676833,0.627715,0.675870,"14,663,400","386,647,684",-0.09291735505024135
303,"Apr 17, 2018",0.644209,0.669514,0.628849,0.630025,"20,733,000","360,420,949",-0.06783109177800473
304,"Apr 16, 2018",0.638082,0.675995,0.587251,0.646452,"27,156,800","369,818,409",0.026073568509186185
305,"Apr 15, 2018",0.617411,0.644625,0.617411,0.637871,"13,202,900","364,909,442",-0.01327399404750862
306,"Apr 14, 2018",0.573309,0.669396,0.555910,0.619794,"16,873,000","354,568,060",-0.028339585903732867
307,"Apr 13, 2018",0.569444,0.673474,0.563721,0.582653,"20,921,100","333,320,658",-0.059924749190860105
308,"Apr 12, 2018",0.453686,0.565871,0.451143,0.565871,"19,088,300","323,720,111",-0.028802735075593833
309,"Apr 11, 2018",0.418494,0.454300,0.414051,0.454300,"7,015,050","259,893,238",-0.19716684544710728
310,"Apr 10, 2018",0.412378,0.430886,0.395728,0.418535,"6,442,650","239,433,010",-0.07872551177635911
311,"Apr 09, 2018",0.412990,0.443623,0.394520,0.411646,"8,718,570","235,491,992",-0.0164597942824376
312,"Apr 08, 2018",0.389570,0.412454,0.378509,0.411946,"5,687,600","235,663,614",0.0007287815258740782
313,"Apr 07, 2018",0.353575,0.408732,0.352229,0.390075,"6,934,450","223,151,782",-0.05309191010472236
314,"Apr 06, 2018",0.368512,0.381686,0.349635,0.353527,"2,896,140","202,243,620",-0.09369480228161253
315,"Apr 05, 2018",0.364857,0.371357,0.351178,0.370320,"3,513,430","211,850,460",0.04750132238838911
316,"Apr 04, 2018",0.411819,0.415376,0.361570,0.365687,"4,550,250","209,200,041",-0.012510801468999744
317,"Apr 03, 2018",0.368801,0.411524,0.361933,0.411524,"7,524,420","235,422,199",0.12534489877955735
318,"Apr 02, 2018",0.369864,0.388566,0.358593,0.368356,"1,690,860","210,726,906",-0.10489789173899944
319,"Apr 01, 2018",0.385109,0.389289,0.337064,0.368187,"2,007,810","210,630,226",-0.00045879529585513
320,"Mar 31, 2018",0.383463,0.410018,0.383463,0.384100,"1,846,780","219,733,640",0.04321988554728984
321,"Mar 30, 2018",0.379106,0.409892,0.359459,0.382213,"2,985,100","218,654,136",-0.004912783129393361
322,"Mar 29, 2018",0.435150,0.441940,0.372232,0.379206,"2,954,220","216,933,910",-0.007867340985262206
323,"Mar 28, 2018",0.406118,0.464515,0.401945,0.433242,"4,401,420","247,846,503",0.14249774528884052
324,"Mar 27, 2018",0.422850,0.433171,0.391176,0.405681,"3,080,850","232,079,570",-0.06361571592781867
325,"Mar 26, 2018",0.469250,0.470928,0.387205,0.423541,"4,584,660","242,296,812",0.04402473864933287
326,"Mar 25, 2018",0.498357,0.499726,0.460643,0.470227,"4,376,980","269,004,661",0.11022781737777465
327,"Mar 24, 2018",0.458805,0.523745,0.457567,0.503488,"8,622,880","288,032,416",0.07073392212697271
